"Indicator type","Indicator","Description"
"URL","https://mx4.getpenfold.com/",""
"URL","https://preview.getpenfold.com/",""
"URL","https://smtps.getpenfold.com/",""
"URL","https://workplace.getpenfold.com/salary-sacrifice-calculator-embed",""
"URL","https://www.getpenfold.com/",""
"hostname","links.mailmembers.pivothealth.com",""
"URL","https://landing.pivothealth.com/",""
"URL","https://members.pivothealth.com/",""
"URL","https://members.stg.pivothealth.com/login",""
"URL","https://session-management.pivothealth.com/",""
"URL","https://www.pivothealth.com/_assets/pdf/carrier/CLIC/STM/core-docs/guaranty-notice/MI_Guaranty_Association_Notice_2016.pdf",""
"hostname","m.zuirvphn.com",""
"URL","https://www.pecerajournal.com/article=2724",""
"URL","https://www.pecerajournal.com/article=67351",""
"hostname","uat.govt-nz.dia.daveclarkclients.com",""
"URL","https://manage.themomsco.com",""
"URL","https://themomsco.com/blog/2017/04/27/6-awesome-tips-combat-excessive-sweating-pregnancy",""
"URL","https://themomsco.com/buy/all-products?utm_source=google&utm_campaign=TMC_SEB_NXO_Orders_Pros_EM_TROAS_BrandKeywords_Tier1Cities&utm_medium=Search&utm_term=Brand_Exact&utm_content=the%20moms%20co&gclid=Cj0KCQjw0vWnBhC6ARIsAJpJM6eL1Bj5LgKXmSgpH-c3s16Ut2mX0A_z50vMWdwJ4jTKt1dMlT-nqyUaAq5bEALw_wcB",""
"URL","https://themomsco.com/collection/anniversary-sale?utm_source=CRM&utm_medium=sms&utm_content=offer&utm_campaign=Anniversarysale&utm_term=15March",""
"URL","https://themomsco.com/collection/bestsellers-may10?utm_source=CRM&utm_medium=SMS&utm_content=offer&utm_campaign=bestseller&utm_term=21May",""
"URL","https://themomsco.com/mom-to-be-stay-moisturized-bundle.html",""
"URL","https://themomsco.com/play-and-win",""
"URL","https://themomsco.com/product/glow-boosting-trio.html",""
"URL","https://themomsco.com/product/natural-body-butter-100-gm-natural-cocoa-hand-cream.html?utm_source=CRM&utm_medium=SMS&utm_campaign=d-24Mar2023_s-non-buyers_p_natural-body-butter-combo&utm_content=offer",""
"URL","https://themomsco.com/product/the-moms-co-am-pm-skincare-kit-rs300-giftcard.html",""
"URL","https://themomsco.com/product/vit-c-toner-200ml-vita-rich-serum-8ml.html?discountCode=TMCXO199&utm_source=google&utm_campaign=TMC_PMX_Conversion_199XO_XO&utm_medium=Pmax&utm_term=TMC_PMX_Conversion_199XO_XO&gclid=Cj0KCQjw0vWnBhC6ARIsAJpJM6d4G5S0Af9dje9ytzAfhz4e3zisB1Jxy9Qwwi2EL1ISJTOIuVM8z9QaAqATEALw_wcB",""
"URL","https://themomsco.com/product/vit-c-toner-200ml-vita-rich-serum-8ml.html?utm_source=CRM&utm_medium=SMS&utm_campaign=d-12April2023_s-xo+upsell_p_vit-c-toner-serum-8ml&utm_content=offer",""
"URL","https://themomsco.com/shopping-bag",""
"URL","https://themomsco.com/the-moms-co-survey?rc=TAMA80456&utm_source=myrewards&utm_medium=whatsapp&utm_campaign=web|Gamification|invite%20friend",""
"URL","https://www.sodankylantaksi.fi/yhteystiedot.html",""
"hostname","vpn.walula.com",""
"URL","https://www.vantedgeai.com/",""
"hostname","dc2-2012.envisagenow.com",""
"hostname","dc2012.envisagenow.com",""
"hostname","ldapserver.envisagenow.com",""
"hostname","op-radius.envisagenow.com",""
"domain","envisagenow.com",""
"hostname","acadistraining09-portal.envisagenow.com",""
"hostname","acadistraining19-portal.envisagenow.com",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF-85oEgf1ft2gT8bQjrKJO8cKB0p8ACFKRN5Or9B3GtojksOtoi4_1_yg6cZGnOIpnvwwIHM8=",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF9Tb8fy1pnnaiPSpfEEcpNCVNPNvmtJlM7cSzxfHK642m2rUBPbJp7aXTrjekMSPiMtpZAKwc=",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF9Tb8fy2USpNR5dJBwIZ0bXOA5Fx462g-BewsIMXtMoc3TKttw0z9ewLhGChBFB4rHKJW5WEw=",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF9Tb8fy6LVXessWpODxnJWErNWm86htAsmR-nsoQikS0cNP9iSYvUKQk37tgOd5Mr-x3etDSE=",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF9Tb8fy9iXCI6LrcLfOGl50W2TZ2e5dHy1KOh6b7hjk5vFQrdSUXxGfMNkTRniLQOXrwB6-nw=",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF9Tb8fy9wfTxblP0TSKc24thCf6ky7U3X9A_rmq0uuvSbDPsknSsL_QvMbl1afRYz1GN1AatY=",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF9Tb8fy_nOB2fB5kCCH1FHJq7GEGCtYx3D0RJyTIII2mPkjhP97MrVEu2tks5eyDZrZw2v3Mw=",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF9Tb8fywuxoRRLl3c_XKjMOiNL_gM1Vf1CewV8059H-P-f4iAQ3tmhBQXH4fPCGni84rFw7Ps=",""
"URL","http://about.envisagenow.com/ODY4LVVQWC0wODcAAAF9Tb8fyy_nDgDCpole0gJhMHMPnw-tK1XCaclpx1Z3LjY04lUINuDts8IBRJ0Urj6lAA_HmUg=",""
"URL","http://about.envisagenow.com/trk?t=1&mid=ODY4LVVQWC0wODc6MDo1OTM5OjI0NjMwOjEwNTM5MDo1MDMwOjk6MjQwNTg6MjUxMDg0NDptaWtlLnNhbmNoZXpAYW1hcmlsbG8uZ292",""
"URL","http://about.envisagenow.com/u/ODY4LVVQWC0wODcAAAF9Tb8fy9vOZfjQsMUrv_oCqmN3xLnTNWyb8Ti8gtH8AHUCJRuSvL3z3dUa5pZlOuBS_oGBPVE=",""
"URL","http://go.envisagenow.com/rs/868-UPX-087/images/Header2.png",""
"URL","https://acadistraining09-portal.envisagenow.com/acadisviewer/communitycalendar/monthlycalendar",""
"URL","https://community.envisagenow.com/cares/s/",""
"URL","https://community.envisagenow.com/cares/s/login/?ec=302&startURL=/cares/s/",""
"URL","https://community.envisagenow.com/guardiantracking/s/article/Assigning-Access-to-Guardian-Tracking-GT-Next",""
"URL","https://go.envisagenow.com/rs/868-UPX-087/images/EN_Newletter___May2%20Email%20Banner%20copy.jpg",""
"URL","https://go.envisagenow.com/rs/868-UPX-087/images/EN_Newletter__May2%20PR%20Image.jpg",""
"URL","https://www.envisagenow.com/acadis-modules/document-management",""
"URL","https://www.envisagenow.com/resource/best-practices-police-early-intervention-systems",""
"hostname","ready.envisagenow.com",""
"hostname","training-web162.envisagenow.com",""
"URL","https://acadistraining19-portal.envisagenow.com/AcadisViewer/PortalHomePage.asp",""
"IPv4","34.242.7.1",""
"IPv4","52.209.76.211",""
"IPv4","52.30.145.102",""
"IPv4","54.194.186.174",""
"IPv4","54.194.85.160",""
"IPv4","54.77.77.219",""
"hostname","api.k8s.scoupy.com",""
"hostname","direwolf-83e2250b81.staging.herokuappdev.com",""
"domain","mixcard.co.il",""
"hostname","services.voucherskout.com",""
"hostname","deploy-delete-app-eu-west-1-0.deploy-delete-test-eu-west-1-oigwi9v.eu-west-1.forgeapps.ec2.aws.dev",""
"hostname","documentale.corepla.it",""
"domain","fashiola.it",""
"hostname","flexapi.df31f5ca1b.lynxawsdev.com",""
"hostname","r53lbr.run-delete-app-eu-west-1-0.run-delete-test-eu-west-1-gu5tm70.forgeapps.ec2.aws.dev",""
"FileHash-SHA256","eb248f606e70dc06796732f84a33c47c2593858c3d81bcee9a662e32114b75fe",""
"hostname","staging-admin-pixel.advidi.com",""
"hostname","innprod1.ext.ops.innoveo-skye.net",""
"hostname","innprod2.ext.ops.innoveo-skye.net",""
"hostname","opsprod2.ext.ops.innoveo-skye.net",""
"domain","selectfashion.co.uk",""
"URL","https://www.selectfashion.co.uk/dresses/skater-dresses/co:blue/?msclkid=73c0a3b4703e1eedc800ffd03b433f8a",""
"domain","voucherskout.com",""
"URL","https://services.voucherskout.com/resource/",""
"hostname","cdn.fashiola.it",""
"hostname","images.fashiola.it",""
"hostname","sitemaps.fashiola.it",""
"URL","http://cdn.fashiola.it/",""
"URL","http://fashiola.it:1/",""
"URL","https://www.fashiola.it/",""
"URL","https://www.fashiola.it/?utm_source=mitula&utm_campaign=alert_property_3",""
"URL","https://www.fashiola.it/abbigliamento/?mrk=stradivarius",""
"URL","https://www.fashiola.it/bambina/scarpe/stivali/stivali-da-neve/",""
"URL","https://www.fashiola.it/donna/abbigliamento/?mrk=bodyflirt",""
"URL","https://www.fashiola.it/donna/accessori/borsa/s_perle/",""
"URL","https://www.fashiola.it/donna/sport-swimwear/costumi/costumi-da-bagno/?q=sgambato con",""
"URL","https://www.fashiola.it/scarpe/?mrk=alberto-guardiani",""
"hostname","blog.selectfashion.co.uk",""
"hostname","mail.selectfashion.co.uk",""
"URL","https://blog.selectfashion.co.uk/",""
"URL","https://mail.selectfashion.co.uk/59GP-IO6Z-0C490665ECB1BEA047JO7N72B64576113219AA/cr.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-IO6Z-0C490665ECB1BEA047JO7N72B64576113219AA/uns.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-IO6Z-47JO7N-DYLP1-1/c.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-IO6Z-47JO7N-DYLP3-1/c.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-IO6Z-47JO7N-DYLP5-1/c.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-IO6Z-47JO7N-DYPQ0-1/c.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-JCPG-1BKRT0-EJFYE-1/c.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-JCPG-1BKRT0-EJIGI-1/c.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-JCPG-3BK7T4-EJFY4-1/c.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-JH2I-0C490665ECB1BEA047JO7N72B64576113219AA/cr.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-JH2I-47JO7N-EN3N7-1/c.aspx",""
"URL","https://www.selectfashion.co.uk/?utm_campaign=871163_Denim_AW21_2603_1000&utm_medium=email&utm_source=Dotdigital&dm_i=59GP,IO6Z,47JO7N,26325,1",""
"URL","https://www.selectfashion.co.uk/PwLHvEOlX8ss4SaHgfhz5A==",""
"URL","https://www.selectfashion.co.uk/clothing/denim/shirts-jackets?utm_campaign=871163_Denim_AW21_2603_1000&utm_medium=email&utm_source=Dotdigital&dm_i=59GP,IO6Z,47JO7N,26325,1",""
"URL","https://www.selectfashion.co.uk/m8Gtuecyf8cQ",""
"URL","https://www.selectfashion.co.uk/multi-palm-print-slinky-halter-crop-s0551404032?utm_campaign=902932_SALE_SS22_0405_1900&utm_medium=email&utm_source=Dotdigital&dm_i=59GP,JCPG,3BK7T4,291Z4,1",""
"URL","https://www.selectfashion.co.uk/new-in/clothing/denim?utm_campaign=871163_Denim_AW21_2603_1000&utm_medium=email&utm_source=Dotdigital&dm_i=59GP,IO6Z,47JO7N,26325,1",""
"URL","https://www.selectfashion.co.uk/woU0lmWQqJzZpJ7OEKo07A==",""
"hostname","test.voucherskout.com",""
"URL","http://enjoymore.voucherskout.com/",""
"URL","http://enjoymore.voucherskout.com/login.php",""
"URL","http://services.voucherskout.com/",""
"URL","http://www.voucherskout.com",""
"URL","http://www.voucherskout.com/?utm_source=Big+List+-+Downloads&utm_campaign=eb1801abc7-EMAIL_CAMPAIGN_2017_07_05&utm_medium=email&utm_term=0_6ab1557850-eb1801abc7-16494914",""
"URL","http://www.voucherskout.com/?utm_source=Consumer+Launch&utm_campaign=37dd56b473-EMAIL_CAMPAIGN_2017_04_04&utm_medium=email&utm_term=0_3f5ac2ae76-37dd56b473-112185201",""
"URL","http://www.voucherskout.com/?utm_source=Consumer+Launch&utm_campaign=37dd56b473-EMAIL_CAMPAIGN_2017_04_04&utm_medium=email&utm_term=0_3f5ac2ae76-37dd56b473-112204605",""
"URL","http://www.voucherskout.com/outlets/?utm_source=Big+List+-+Downloads&utm_campaign=7e98c997ca-EMAIL_CAMPAIGN_2017_07_10&utm_medium=email&utm_term=0_6ab1557850-7e98c997ca-16488877",""
"URL","http://www.voucherskout.com/outlets/?utm_source=Big+List+-+Downloads&utm_campaign=7e98c997ca-EMAIL_CAMPAIGN_2017_07_10&utm_medium=email&utm_term=0_6ab1557850-7e98c997ca-16491566",""
"URL","http://www.voucherskout.com/outlets/?utm_source=Big+List+-+Downloads&utm_campaign=7e98c997ca-EMAIL_CAMPAIGN_2017_07_10&utm_medium=email&utm_term=0_6ab1557850-7e98c997ca-16506808",""
"URL","http://www.voucherskout.com/outlets/?utm_source=Consumer+Launch&utm_campaign=8a5bfbec6a-EMAIL_CAMPAIGN_2017_04_03&utm_medium=email&utm_term=0_3f5ac2ae76-8a5bfbec6a-112164021",""
"URL","https://services.voucherskout.com/",""
"URL","https://www.voucherskout.com/",""
"URL","https://www.voucherskout.com/outlets/",""
"URL","https://mail.selectfashion.co.uk/59GP-9V4F-90C234C0C646C1682QVCMVA3D78F5037350441/uns.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-IO6Z-47JO7N-DYLOK-1/c.aspx",""
"URL","https://mail.selectfashion.co.uk/59GP-IO6Z-47JO7N-DYLP4-1/c.aspx",""
"domain","herokuappdev.com",""
"hostname","api.gras.samsungdm.com",""
"hostname","omc.gras.samsungdm.com",""
"hostname","direwolf-1920253c33-renamed-2.staging.herokuappdev.com",""
"hostname","direwolf-827ba7650e.staging.herokuappdev.com",""
"hostname","direwolf-c2c489dbc3.staging.herokuappdev.com",""
"hostname","direwolf-d500c802a0.staging.herokuappdev.com",""
"hostname","direwolf-e533124067.staging.herokuappdev.com",""
"URL","http://direwolf-48c6f9be7a.staging.herokuappdev.com",""
"URL","http://direwolf-6949fcf2f1.staging.herokuappdev.com",""
"URL","http://direwolf-6d167ca92b.staging.herokuappdev.com",""
"URL","http://direwolf-7eef86d36d.staging.herokuappdev.com",""
"URL","http://direwolf-827ba7650e.staging.herokuappdev.com",""
"URL","http://direwolf-958a6b9f1d.staging.herokuappdev.com",""
"URL","http://direwolf-9e47c26e7f.staging.herokuappdev.com",""
"URL","http://direwolf-c2c489dbc3.staging.herokuappdev.com",""
"URL","http://direwolf-ca7bd6f676.staging.herokuappdev.com",""
"URL","https://direwolf-1920253c33-renamed-2.staging.herokuappdev.com",""
"URL","https://direwolf-48c6f9be7a.staging.herokuappdev.com",""
"URL","https://direwolf-6949fcf2f1.staging.herokuappdev.com",""
"URL","https://direwolf-6d167ca92b.staging.herokuappdev.com",""
"URL","https://direwolf-7eef86d36d.staging.herokuappdev.com",""
"URL","https://direwolf-827ba7650e.staging.herokuappdev.com",""
"URL","https://direwolf-958a6b9f1d.staging.herokuappdev.com",""
"URL","https://direwolf-9e47c26e7f.staging.herokuappdev.com",""
"URL","https://direwolf-c2c489dbc3.staging.herokuappdev.com",""
"URL","https://direwolf-ca7bd6f676.staging.herokuappdev.com",""
"URL","https://direwolf-e533124067.staging.herokuappdev.com",""
"domain","privacy-center.org",""
"hostname","sdk.privacy-center.org",""
"hostname","api.privacy-center.org",""
"domain","privacy-center.org",""
"IPv4","170.79.53.99","CC=BR ASN=AS264552 justweb telecomunicaes ltda"
"IPv4","142.251.9.104","CC=US ASN=AS15169 google llc"
"IPv4","178.141.243.3","CC=RU ASN=AS8359 mts pjsc"
"IPv4","185.215.167.199","CC=DE ASN=AS51167 contabo gmbh"
"IPv4","188.232.236.39","CC=RU ASN=AS41843 jsc er-telecom holding"
"IPv4","67.215.246.34","CC=US ASN=AS8100 quadranet enterprises llc"
"IPv4","92.72.52.241","CC=DE ASN=AS3209 vodafone gmbh"
"IPv4","102.141.43.139","CC=CG ASN=AS36924 african network information center"
"IPv4","108.224.64.176","CC=US ASN=AS7018 att services inc"
"IPv4","119.77.113.175","CC=KR ASN=AS38673 korea cable tv kwangju broadcasting"
"IPv4","137.74.200.136","CC=FR ASN=AS16276 ovh sas"
"IPv4","142.250.147.132","CC=US ASN=AS15169 google llc"
"IPv4","142.250.147.139","CC=US ASN=AS15169 google llc"
"IPv4","142.250.147.95","CC=US ASN=AS15169 google llc"
"IPv4","142.251.9.113","CC=US ASN=AS15169 google llc"
"IPv4","142.251.9.84","CC=US ASN=AS15169 google llc"
"IPv4","145.255.138.250","CC=RU ASN=AS20485 joint stock company transtelecom"
"IPv4","146.59.3.81","CC=PL ASN=AS16276 ovh sas"
"IPv4","156.210.14.58","CC=EG ASN=AS8452 te data"
"IPv4","173.254.195.58","CC=US ASN=AS8100 quadranet enterprises llc"
"IPv4","177.244.8.192","CC=MX ASN=ASNone"
"IPv4","182.239.117.99","CC=HK ASN=AS9231 china mobile hong kong company limited"
"IPv4","186.39.129.34","CC=AR ASN=AS22927 telefonica de argentina"
"IPv4","188.27.249.248","CC=RO ASN=AS8708 rcs & rds sa"
"IPv4","188.35.7.27","CC=RU ASN=AS59793 corporate internet service provider llc"
"IPv4","193.233.202.201","CC=MD ASN=AS200019 alexhost srl"
"IPv4","194.29.101.83","CC=GB ASN=AS63473 hosthatch  llc"
"IPv4","195.170.172.38","CC=NL ASN=AS41608 nextgenwebs  s.l."
"IPv4","216.153.115.180","CC=JP ASN=AS2527 sony network communications inc."
"IPv4","221.147.153.12","CC=KR ASN=AS4766 korea telecom"
"IPv4","24.200.54.18","CC=CA ASN=AS5769 videotron telecom ltee"
"IPv4","38.253.251.233","CC=US ASN=AS174 cogent communications"
"IPv4","43.175.236.102","CC=SG ASN=ASNone"
"IPv4","46.232.211.117","CC=NL ASN=AS208959 slashn services pte. ltd."
"IPv4","46.39.129.34","CC=EE ASN=AS51504 telset ltd"
"IPv4","54.39.107.165","CC=CA ASN=AS16276 ovh sas"
"IPv4","54.39.52.64","CC=CA ASN=AS16276 ovh sas"
"IPv4","59.138.209.34","CC=JP ASN=AS2516 kddi corporation"
"IPv4","61.160.241.25","CC=CN ASN=AS4134 chinanet"
"IPv4","64.99.197.53","CC=US ASN=AS32133 ting fiber inc"
"IPv4","67.215.246.10","CC=US ASN=AS8100 quadranet enterprises llc"
"IPv4","70.92.112.230","CC=US ASN=AS10796 charter communications inc"
"IPv4","71.185.204.219","CC=US ASN=AS701 verizon"
"IPv4","81.229.246.40","CC=SE ASN=AS3301 telia company ab"
"IPv4","81.240.27.87","CC=BE ASN=AS5432 proximus nv"
"IPv4","82.221.103.244","CC=IS ASN=AS50613 advania island ehf"
"IPv4","82.221.103.245","CC=IS ASN=AS50613 advania island ehf"
"IPv4","82.221.103.246","CC=IS ASN=AS50613 advania island ehf"
"IPv4","84.51.88.107","CC=RU ASN=AS29124 iskratelecom cjsc"
"IPv4","86.254.242.38","CC=FR ASN=AS3215 orange s.a."
"IPv4","86.52.112.22","CC=DK ASN=AS197288 stofa a s"
"IPv4","92.24.116.241","CC=GB ASN=AS13285 talktalk communications"
"IPv4","92.249.241.87","CC=HU ASN=AS20845 digi tavkozlesi es szolgaltato kft."
"IPv4","92.255.140.19","CC=RU ASN=AS12768 jsc er-telecom holding"
"IPv4","94.141.127.59","CC=RU ASN=AS49342 ooo mediaseti"
"IPv4","94.224.136.171","CC=BE ASN=AS6848 telenet bvba"
"IPv4","94.29.11.69","CC=RU ASN=AS25513 pjsc moscow city telephone network"
"URL","http://vultrusercontent.com",""
"domain","center.org",""
"domain","herokuappdev.com",""
"domain","indigorose.com",""
"domain","mgts.ru",""
"domain","nekoto.co",""
"hostname","1.tingfiber.com",""
"hostname","22.norlyscustomer.net",""
"hostname","241.as13285.net",""
"hostname","248.rdsnet.ro",""
"hostname","27.netorn.net",""
"hostname","34.speedy.com.ar",""
"hostname","34.telset.ee",""
"hostname","45.76.218.6.vultrusercontent.com",""
"hostname","87.pool.digikabel.hu",""
"hostname","99.justwebtelecom.com.br",""
"hostname","api-prod.cptn.co",""
"hostname","dyn.isp.belgacom.be",""
"hostname","fpd89973b4.oski508.ap.nuro.jp",""
"hostname","host2.250.kms.ttkdv.ru",""
"hostname","off-sed.preneurs.me",""
"IPv4","104.16.212.94",""
"IPv4","13.33.141.107",""
"IPv4","13.33.141.3",""
"IPv4","13.33.141.49",""
"IPv4","13.33.141.97",""
"IPv4","143.204.237.124",""
"IPv4","143.204.237.98",""
"IPv4","149.56.27.121",""
"IPv4","18.173.5.63",""
"IPv4","184.51.252.189",""
"IPv4","184.51.252.204",""
"IPv4","192.210.231.24",""
"IPv4","216.239.36.178",""
"IPv4","3.208.223.40",""
"IPv4","3.211.206.87",""
"IPv4","3.212.101.33",""
"IPv4","3.219.206.92",""
"IPv4","3.232.207.170",""
"IPv4","34.201.157.226",""
"IPv4","34.235.46.113",""
"IPv4","34.242.7.1",""
"IPv4","35.153.34.213",""
"IPv4","44.207.131.127",""
"IPv4","44.208.126.133",""
"IPv4","45.76.218.6",""
"IPv4","52.209.76.211",""
"IPv4","52.30.145.102",""
"IPv4","54.194.186.174",""
"IPv4","54.194.85.160",""
"IPv4","54.225.156.66",""
"IPv4","54.77.77.219",""
"URL","http://hk.chinamobile.com",""
"domain","107.net",""
"domain","200.eu",""
"domain","27.net",""
"domain","52.net",""
"domain","ip.de",""
"domain","utorrent.com",""
"domain","utorrent.li",""
"hostname","108-224-64-176.lightspeed.milwwi.sbcglobal.net",""
"hostname","171.access.telenet.be",""
"hostname","182.239.117.99.hk.chinamobile.com",""
"hostname","19.perm.ertelecom.ru",""
"hostname","219.phlapa.fios.verizon.net",""
"hostname","230.res.spectrum.com",""
"hostname","24.mc.videotron.ca",""
"hostname","254.abo.wanadoo.fr",""
"hostname","3.kirov.pv.mts.ru",""
"hostname","3145.helper.bench.utorrent.com",""
"hostname","39.pppoe.omsk.ertelecom.ru",""
"hostname","46922.ut.bench.utorrent.com",""
"hostname","a184-51-252-204.deploy.static.akamaitechnologies.com",""
"hostname","accounts.google.com",""
"hostname","airdrop.bt.co",""
"hostname","api.gras.samsungdm.com",""
"hostname","api.privacy-center.org",""
"hostname","artifacts.bittorrent.com",""
"hostname","bb.dion.ne.jp",""
"hostname","cdn.ap.bittorrent.com",""
"hostname","chrome.cloudflare-dns.com",""
"hostname","core.service.elfsight.com",""
"hostname","dc121d08.vps.ovh.net",""
"hostname","f132.1e100.net",""
"hostname","f139.1e100.net",""
"hostname","f95.1e100.net",""
"hostname","ledger.bt.co",""
"hostname","legacy.utorrent.com",""
"hostname","ll.download3.utorrent.com",""
"hostname","llsw.download3.utorrent.com",""
"hostname","media.adaware.com",""
"hostname","no600.tbcn.telia.com",""
"hostname","omc.gras.samsungdm.com",""
"hostname","optimizationguide-pa.googleapis.com",""
"hostname","p.typekit.net",""
"hostname","router.bittorrent.com",""
"hostname","router.utorrent.com",""
"hostname","server-18-173-5-63.cph50.r.cloudfront.net",""
"hostname","update.bittorrent.com",""
"hostname","update.utorrent.com",""
"hostname","update.utorrent.li",""
"hostname","utclient.utorrent.com",""
"hostname","vmd85562.contaboserver.net",""
"hostname","www.utorrent.com",""
"FileHash-SHA256","005a1b23b1a22315244c80c68014a51dc2d02a61a2452608e12fca60942e3089",""
"FileHash-SHA256","0218a4ec9767599494ec2cc372b638cbc1069e289c9be98e836b4155f24898a4",""
"FileHash-SHA256","0f71fee52918f4e20de7d23a5ac793e1d45e4b4cd85366516732f1eaf63d254b",""
"FileHash-SHA256","16466893876909854586556518163eda7cf177e955f4a85cf8a5c2bba2087f78",""
"FileHash-SHA256","1be76a64311f9a470d1c3f0df6e038e6b1fb6351c0d2e3770a254b4f0c143705",""
"FileHash-SHA256","1fdefc97de26029670eabc87bea34a758f924b2625e49ed0c4ed6d133bd6eaaf",""
"FileHash-SHA256","28d0ac0e88f7da5a75d9656159d3d34db48652568b1a33d238b2686adaef7eb6",""
"FileHash-SHA256","2a2ef900bad6edb9a3691981884b075446228a8e0fbb6723b7764811e80817fd",""
"FileHash-SHA256","3dc5447af9fefc9b55f423d2bec8f270f92a5b3002fc0ed6d4840f3a1f4f3ba1",""
"FileHash-SHA256","449a047efd81769f8a5caac6bc695ac2cc412f960afa785cdc09ee8dfadaf6cf",""
"FileHash-SHA256","47a876a7639b5bebe3e6d8f09f772f594c10857d05d8faee52fdefbfd2722108",""
"FileHash-SHA256","5171591ba3e770c1752a6f8fcd129ce61195aa74ed70ecb0c8b677841eb70c94",""
"FileHash-SHA256","74fb0004a953279a5de224ba1b0e60eb6f530b2a5458095fe6c27d0a76e556ac",""
"FileHash-SHA256","98638b40ea93057902703c2aa96122ed0313190f0bd35eb85703fef1ebc92158",""
"FileHash-SHA256","9d5d89924ccbc3f4a391671a647e4c8cd5d42d47e447043716ec7f33459a453e",""
"FileHash-SHA256","ac29ecb167664c34d3f4194fd3894f3a19ab60deaba078d75fbc9d325d88477a",""
"FileHash-SHA256","c423866ee5ebe47fa4808882d30becc79d2fe167d62a78033951a1953c57dfc5",""
"FileHash-SHA256","c4aeab82db7d29b985b2be79078a7dfe45b2c6a75c6beff83c88d4e1a26e1c54",""
"FileHash-SHA256","d34294d572ceea9f3fc38a691b95d13105712afde5722d482d83be9c41d5f62c",""
"FileHash-SHA256","dbd16ef8d08ee81d77a7917251b6550a54b3feae5a8fbce2ea9e791ab0756da8",""
"FileHash-SHA256","f41f680a26136acffff88b36ac32dcabd2fcbeef7009b273d523ed658bbffab5",""
"FileHash-SHA256","0060fbb0c40aaa717c6f48d699f442ec9175ead1a6cc22d2d52cbf1f04591a6e",""
"FileHash-SHA256","0c3a4c90a27d27f269c9dd64c37ea00c5cda05a9328446e9a322ddaeb98e6b70",""
"FileHash-SHA256","0d4fe40981a15e9fcb3ff5b8d8d37d1b8b5ddce13cc26ba227dc0f93cbe09a3d",""
"FileHash-SHA256","662111be31a70c086fc0d7177c8907d1e9545c8bf44af4dea87c0372de4735c3",""
"FileHash-SHA256","805cd71d6052392d96e266e470334eb0790cf8ad9e0cb69e9bd9c57e58136182",""
"FileHash-SHA256","a2b105b3c38ff44a4617f7a67dfd64cb0881fb6050613f3ff2122fe9c1c4448e",""
"FileHash-SHA256","a5a4b2ec950c85c129f334aad4d63974ca3bee0be10282cdd40918ba62543445",""
"FileHash-SHA256","b822983d00072a63558171e2fe26416d87f9a56b7dd9da261f76e23404460850",""
"FileHash-SHA256","c8bf608a2f1646bf362c28d6187b63e76bd5dbfa3a8b6bf3fe74712ec72eab17",""
"FileHash-SHA256","cd6736385e6c6b90f90d2bcc8cf19851d8e68777778a584be8921bf8b2ee5620",""
"FileHash-SHA256","db2fa202adfd741a14d60936c6ce08540f070a84fb12aa9a575ab148a13da550",""
"FileHash-SHA256","e6da17c063150b51a291e597977deac91b1ff7d523a630d5b4740cf22bd29d2d",""
"FileHash-SHA256","f3281fc6ae5f5711e327647e43ad1fd3a494a0dc64fe54d60d052648a601be98",""
"URL","http://67.215.246.34/news/?id=10&",""
"URL","http://67.215.246.34/x/",""
"URL","http://67.215.246.34/x/?0DOoupllwqiyykdydsbawemercokatdtoiu2",""
"FileHash-SHA256","1379e21ba27b0632b3be2cd838fb8b8d64c35dc741e45649295b390776563d3d",""
"FileHash-SHA256","15b81b131cf07cb810a573b408c035be5db5f13c4c5d671e5c7fd760e5652955",""
"FileHash-SHA256","19f54e8eb10c1d3d539e6e5a979dc26ae220200829edd8f4bc3a28e90cd31b81",""
"FileHash-SHA256","49e7b71fcd7485085c6d6ee2b340d279b6172f9e36f7f8e2307dfa0547a603e3",""
"FileHash-SHA256","5029a6aac421fb4fec3ea3bb29dc3ce36fbd507cc2a0827d0ae1b9d11ff2e9c6",""
"FileHash-SHA256","90fc3d7bdff63ac8c0662833c9d0158591348cbc27294f59036da26985472f36",""
